country,subregion,date,lat,long,confirmed,dead,recovered,new_cases,daily_dead
Sao Tome and Principe,NA,2020-05-08,0.18636,6.613081,208,5,4,21,1
Sao Tome and Principe,NA,2020-05-09,0.18636,6.613081,208,5,4,0,0
Sao Tome and Principe,NA,2020-05-10,0.18636,6.613081,208,5,4,0,0
Sao Tome and Principe,NA,2020-05-11,0.18636,6.613081,208,5,4,0,0
Sao Tome and Principe,NA,2020-05-12,0.18636,6.613081,208,5,4,0,0
Sao Tome and Principe,NA,2020-05-13,0.18636,6.613081,220,6,4,12,1
Sao Tome and Principe,NA,2020-05-14,0.18636,6.613081,235,7,4,15,1
Sao Tome and Principe,NA,2020-05-15,0.18636,6.613081,235,7,4,0,0
Sao Tome and Principe,NA,2020-05-16,0.18636,6.613081,235,7,4,0,0
Sao Tome and Principe,NA,2020-05-17,0.18636,6.613081,235,7,4,0,0
Sao Tome and Principe,NA,2020-05-18,0.18636,6.613081,246,7,4,11,0
Sao Tome and Principe,NA,2020-05-19,0.18636,6.613081,251,8,4,5,1
Sao Tome and Principe,NA,2020-05-20,0.18636,6.613081,251,8,4,0,0
Sao Tome and Principe,NA,2020-05-21,0.18636,6.613081,251,8,4,0,0
Sao Tome and Principe,NA,2020-05-22,0.18636,6.613081,251,8,4,0,0
Sao Tome and Principe,NA,2020-05-23,0.18636,6.613081,251,8,4,0,0
Sao Tome and Principe,NA,2020-05-24,0.18636,6.613081,251,8,4,0,0
Saudi Arabia,NA,2020-01-22,24,45,0,0,0,NA,NA
Saudi Arabia,NA,2020-01-23,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-01-24,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-01-25,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-01-26,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-01-27,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-01-28,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-01-29,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-01-30,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-01-31,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-01,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-02,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-03,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-04,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-05,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-06,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-07,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-08,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-09,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-10,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-11,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-12,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-13,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-14,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-15,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-16,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-17,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-18,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-19,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-20,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-21,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-22,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-23,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-24,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-25,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-26,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-27,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-28,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-02-29,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-03-01,24,45,0,0,0,0,0
Saudi Arabia,NA,2020-03-02,24,45,1,0,0,1,0
Saudi Arabia,NA,2020-03-03,24,45,1,0,0,0,0
Saudi Arabia,NA,2020-03-04,24,45,1,0,0,0,0
Saudi Arabia,NA,2020-03-05,24,45,5,0,0,4,0
Saudi Arabia,NA,2020-03-06,24,45,5,0,0,0,0
Saudi Arabia,NA,2020-03-07,24,45,5,0,0,0,0
Saudi Arabia,NA,2020-03-08,24,45,11,0,0,6,0
Saudi Arabia,NA,2020-03-09,24,45,15,0,0,4,0
Saudi Arabia,NA,2020-03-10,24,45,20,0,1,5,0
Saudi Arabia,NA,2020-03-11,24,45,21,0,1,1,0
Saudi Arabia,NA,2020-03-12,24,45,45,0,1,24,0
Saudi Arabia,NA,2020-03-13,24,45,86,0,1,41,0
Saudi Arabia,NA,2020-03-14,24,45,103,0,1,17,0
Saudi Arabia,NA,2020-03-15,24,45,103,0,1,0,0
Saudi Arabia,NA,2020-03-16,24,45,118,0,2,15,0
Saudi Arabia,NA,2020-03-17,24,45,171,0,6,53,0
Saudi Arabia,NA,2020-03-18,24,45,171,0,6,0,0
Saudi Arabia,NA,2020-03-19,24,45,274,0,6,103,0
Saudi Arabia,NA,2020-03-20,24,45,344,0,8,70,0
Saudi Arabia,NA,2020-03-21,24,45,392,0,16,48,0
Saudi Arabia,NA,2020-03-22,24,45,511,0,16,119,0
Saudi Arabia,NA,2020-03-23,24,45,562,0,16,51,0
Saudi Arabia,NA,2020-03-24,24,45,767,1,28,205,1
Saudi Arabia,NA,2020-03-25,24,45,900,2,29,133,1
Saudi Arabia,NA,2020-03-26,24,45,1012,3,33,112,1
Saudi Arabia,NA,2020-03-27,24,45,1104,3,35,92,0
Saudi Arabia,NA,2020-03-28,24,45,1203,4,37,99,1
Saudi Arabia,NA,2020-03-29,24,45,1299,8,66,96,4
Saudi Arabia,NA,2020-03-30,24,45,1453,8,115,154,0
Saudi Arabia,NA,2020-03-31,24,45,1563,10,165,110,2
Saudi Arabia,NA,2020-04-01,24,45,1720,16,264,157,6
Saudi Arabia,NA,2020-04-02,24,45,1885,21,328,165,5
Saudi Arabia,NA,2020-04-03,24,45,2039,25,351,154,4
Saudi Arabia,NA,2020-04-04,24,45,2179,29,420,140,4
Saudi Arabia,NA,2020-04-05,24,45,2402,34,488,223,5
Saudi Arabia,NA,2020-04-06,24,45,2605,38,551,203,4
Saudi Arabia,NA,2020-04-07,24,45,2795,41,615,190,3
Saudi Arabia,NA,2020-04-08,24,45,2932,41,631,137,0
Saudi Arabia,NA,2020-04-09,24,45,3287,44,666,355,3
Saudi Arabia,NA,2020-04-10,24,45,3651,47,685,364,3
Saudi Arabia,NA,2020-04-11,24,45,4033,52,720,382,5
Saudi Arabia,NA,2020-04-12,24,45,4462,59,761,429,7
Saudi Arabia,NA,2020-04-13,24,45,4934,65,805,472,6
Saudi Arabia,NA,2020-04-14,24,45,5369,73,889,435,8
Saudi Arabia,NA,2020-04-15,24,45,5862,79,931,493,6
Saudi Arabia,NA,2020-04-16,24,45,6380,83,990,518,4
Saudi Arabia,NA,2020-04-17,24,45,7142,87,1049,762,4
Saudi Arabia,NA,2020-04-18,24,45,8274,92,1329,1132,5
Saudi Arabia,NA,2020-04-19,24,45,9362,97,1398,1088,5
Saudi Arabia,NA,2020-04-20,24,45,10484,103,1490,1122,6
Saudi Arabia,NA,2020-04-21,24,45,11631,109,1640,1147,6
Saudi Arabia,NA,2020-04-22,24,45,12772,114,1812,1141,5
Saudi Arabia,NA,2020-04-23,24,45,13930,121,1925,1158,7
Saudi Arabia,NA,2020-04-24,24,45,15102,127,2049,1172,6
Saudi Arabia,NA,2020-04-25,24,45,16299,136,2215,1197,9
Saudi Arabia,NA,2020-04-26,24,45,17522,139,2357,1223,3
Saudi Arabia,NA,2020-04-27,24,45,18811,144,2531,1289,5
Saudi Arabia,NA,2020-04-28,24,45,20077,152,2784,1266,8
Saudi Arabia,NA,2020-04-29,24,45,21402,157,2953,1325,5
Saudi Arabia,NA,2020-04-30,24,45,22753,162,3163,1351,5
Saudi Arabia,NA,2020-05-01,24,45,24097,169,3555,1344,7
Saudi Arabia,NA,2020-05-02,24,45,25459,176,3765,1362,7
Saudi Arabia,NA,2020-05-03,24,45,27011,184,4134,1552,8
Saudi Arabia,NA,2020-05-04,24,45,28656,191,4476,1645,7
Saudi Arabia,NA,2020-05-05,24,45,30251,200,5431,1595,9
Saudi Arabia,NA,2020-05-06,24,45,31938,209,6783,1687,9
Saudi Arabia,NA,2020-05-07,24,45,33731,219,7798,1793,10
Saudi Arabia,NA,2020-05-08,24,45,35432,229,9120,1701,10
Saudi Arabia,NA,2020-05-09,24,45,37136,239,10144,1704,10
Saudi Arabia,NA,2020-05-10,24,45,39048,246,11457,1912,7
Saudi Arabia,NA,2020-05-11,24,45,41014,255,12737,1966,9
Saudi Arabia,NA,2020-05-12,24,45,42925,264,15257,1911,9
Saudi Arabia,NA,2020-05-13,24,45,44830,273,17622,1905,9
Saudi Arabia,NA,2020-05-14,24,45,46869,283,19051,2039,10
Saudi Arabia,NA,2020-05-15,24,45,49176,292,21869,2307,9
Saudi Arabia,NA,2020-05-16,24,45,52016,302,23666,2840,10
Saudi Arabia,NA,2020-05-17,24,45,54752,312,25722,2736,10
Saudi Arabia,NA,2020-05-18,24,45,57345,320,28748,2593,8
Saudi Arabia,NA,2020-05-19,24,45,59854,329,31634,2509,9
Saudi Arabia,NA,2020-05-20,24,45,62545,339,33478,2691,10
Saudi Arabia,NA,2020-05-21,24,45,65077,351,36040,2532,12
Saudi Arabia,NA,2020-05-22,24,45,67719,364,39003,2642,13
Saudi Arabia,NA,2020-05-23,24,45,70161,379,41236,2442,15
Saudi Arabia,NA,2020-05-24,24,45,72560,390,43520,2399,11
Senegal,NA,2020-01-22,14.4974,-14.4524,0,0,0,NA,NA
Senegal,NA,2020-01-23,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-01-24,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-01-25,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-01-26,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-01-27,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-01-28,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-01-29,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-01-30,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-01-31,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-01,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-02,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-03,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-04,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-05,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-06,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-07,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-08,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-09,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-10,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-11,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-12,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-13,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-14,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-15,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-16,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-17,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-18,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-19,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-20,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-21,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-22,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-23,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-24,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-25,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-26,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-27,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-28,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-02-29,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-03-01,14.4974,-14.4524,0,0,0,0,0
Senegal,NA,2020-03-02,14.4974,-14.4524,1,0,0,1,0
Senegal,NA,2020-03-03,14.4974,-14.4524,2,0,0,1,0
Senegal,NA,2020-03-04,14.4974,-14.4524,4,0,0,2,0
Senegal,NA,2020-03-05,14.4974,-14.4524,4,0,0,0,0
Senegal,NA,2020-03-06,14.4974,-14.4524,4,0,0,0,0
Senegal,NA,2020-03-07,14.4974,-14.4524,4,0,0,0,0
Senegal,NA,2020-03-08,14.4974,-14.4524,4,0,1,0,0
Senegal,NA,2020-03-09,14.4974,-14.4524,4,0,1,0,0
Senegal,NA,2020-03-10,14.4974,-14.4524,4,0,1,0,0
Senegal,NA,2020-03-11,14.4974,-14.4524,4,0,1,0,0
Senegal,NA,2020-03-12,14.4974,-14.4524,4,0,1,0,0
Senegal,NA,2020-03-13,14.4974,-14.4524,10,0,1,6,0
Senegal,NA,2020-03-14,14.4974,-14.4524,10,0,1,0,0
Senegal,NA,2020-03-15,14.4974,-14.4524,24,0,1,14,0
Senegal,NA,2020-03-16,14.4974,-14.4524,24,0,2,0,0
Senegal,NA,2020-03-17,14.4974,-14.4524,26,0,2,2,0
Senegal,NA,2020-03-18,14.4974,-14.4524,31,0,2,5,0
Senegal,NA,2020-03-19,14.4974,-14.4524,31,0,2,0,0
Senegal,NA,2020-03-20,14.4974,-14.4524,38,0,2,7,0
Senegal,NA,2020-03-21,14.4974,-14.4524,47,0,5,9,0
Senegal,NA,2020-03-22,14.4974,-14.4524,67,0,5,20,0
Senegal,NA,2020-03-23,14.4974,-14.4524,79,0,5,12,0
Senegal,NA,2020-03-24,14.4974,-14.4524,86,0,8,7,0
Senegal,NA,2020-03-25,14.4974,-14.4524,99,0,9,13,0
Senegal,NA,2020-03-26,14.4974,-14.4524,105,0,9,6,0
Senegal,NA,2020-03-27,14.4974,-14.4524,119,0,11,14,0
Senegal,NA,2020-03-28,14.4974,-14.4524,130,0,18,11,0
Senegal,NA,2020-03-29,14.4974,-14.4524,142,0,27,12,0
Senegal,NA,2020-03-30,14.4974,-14.4524,162,0,27,20,0
Senegal,NA,2020-03-31,14.4974,-14.4524,175,0,40,13,0
Senegal,NA,2020-04-01,14.4974,-14.4524,190,1,45,15,1
Senegal,NA,2020-04-02,14.4974,-14.4524,195,1,55,5,0
Senegal,NA,2020-04-03,14.4974,-14.4524,207,1,66,12,0
Senegal,NA,2020-04-04,14.4974,-14.4524,219,2,72,12,1
Senegal,NA,2020-04-05,14.4974,-14.4524,222,2,82,3,0
Senegal,NA,2020-04-06,14.4974,-14.4524,226,2,92,4,0
Senegal,NA,2020-04-07,14.4974,-14.4524,237,2,105,11,0
Senegal,NA,2020-04-08,14.4974,-14.4524,244,2,113,7,0
Senegal,NA,2020-04-09,14.4974,-14.4524,250,2,123,6,0
Senegal,NA,2020-04-10,14.4974,-14.4524,265,2,137,15,0
Senegal,NA,2020-04-11,14.4974,-14.4524,278,2,152,13,0
Senegal,NA,2020-04-12,14.4974,-14.4524,280,2,171,2,0
Senegal,NA,2020-04-13,14.4974,-14.4524,291,2,178,11,0
Senegal,NA,2020-04-14,14.4974,-14.4524,299,2,183,8,0
Senegal,NA,2020-04-15,14.4974,-14.4524,314,2,190,15,0
Senegal,NA,2020-04-16,14.4974,-14.4524,335,2,194,21,0
Senegal,NA,2020-04-17,14.4974,-14.4524,342,2,198,7,0
Senegal,NA,2020-04-18,14.4974,-14.4524,350,3,211,8,1
Senegal,NA,2020-04-19,14.4974,-14.4524,367,3,220,17,0
Senegal,NA,2020-04-20,14.4974,-14.4524,377,5,235,10,2
Senegal,NA,2020-04-21,14.4974,-14.4524,412,5,242,35,0
Senegal,NA,2020-04-22,14.4974,-14.4524,442,6,253,30,1
Senegal,NA,2020-04-23,14.4974,-14.4524,479,6,257,37,0
Senegal,NA,2020-04-24,14.4974,-14.4524,545,7,262,66,1
Senegal,NA,2020-04-25,14.4974,-14.4524,614,7,276,69,0
Senegal,NA,2020-04-26,14.4974,-14.4524,671,9,283,57,2
Senegal,NA,2020-04-27,14.4974,-14.4524,736,9,284,65,0
Senegal,NA,2020-04-28,14.4974,-14.4524,823,9,296,87,0
Senegal,NA,2020-04-29,14.4974,-14.4524,882,9,315,59,0
Senegal,NA,2020-04-30,14.4974,-14.4524,933,9,334,51,0
Senegal,NA,2020-05-01,14.4974,-14.4524,1024,9,356,91,0
Senegal,NA,2020-05-02,14.4974,-14.4524,1115,9,368,91,0
Senegal,NA,2020-05-03,14.4974,-14.4524,1182,9,372,67,0
Senegal,NA,2020-05-04,14.4974,-14.4524,1271,10,415,89,1
Senegal,NA,2020-05-05,14.4974,-14.4524,1329,11,470,58,1
Senegal,NA,2020-05-06,14.4974,-14.4524,1433,12,493,104,1
Senegal,NA,2020-05-07,14.4974,-14.4524,1492,13,562,59,1
Senegal,NA,2020-05-08,14.4974,-14.4524,1551,13,611,59,0
Senegal,NA,2020-05-09,14.4974,-14.4524,1634,17,643,83,4
Senegal,NA,2020-05-10,14.4974,-14.4524,1709,19,650,75,2
Senegal,NA,2020-05-11,14.4974,-14.4524,1886,19,715,177,0
Senegal,NA,2020-05-12,14.4974,-14.4524,1995,19,742,109,0
Senegal,NA,2020-05-13,14.4974,-14.4524,2105,21,782,110,2
Senegal,NA,2020-05-14,14.4974,-14.4524,2189,23,842,84,2
Senegal,NA,2020-05-15,14.4974,-14.4524,2310,25,890,121,2
Senegal,NA,2020-05-16,14.4974,-14.4524,2429,25,949,119,0
Senegal,NA,2020-05-17,14.4974,-14.4524,2480,25,973,51,0
Senegal,NA,2020-05-18,14.4974,-14.4524,2544,26,1076,64,1
Senegal,NA,2020-05-19,14.4974,-14.4524,2617,30,1133,73,4
Senegal,NA,2020-05-20,14.4974,-14.4524,2714,30,1186,97,0
Senegal,NA,2020-05-21,14.4974,-14.4524,2812,33,1251,98,3
Senegal,NA,2020-05-22,14.4974,-14.4524,2909,33,1311,97,0
Senegal,NA,2020-05-23,14.4974,-14.4524,2976,34,1416,67,1
Senegal,NA,2020-05-24,14.4974,-14.4524,3047,35,1456,71,1
Serbia,NA,2020-01-22,44.0165,21.0059,0,0,0,NA,NA
Serbia,NA,2020-01-23,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-01-24,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-01-25,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-01-26,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-01-27,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-01-28,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-01-29,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-01-30,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-01-31,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-01,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-02,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-03,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-04,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-05,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-06,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-07,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-08,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-09,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-10,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-11,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-12,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-13,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-14,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-15,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-16,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-17,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-18,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-19,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-20,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-21,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-22,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-23,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-24,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-25,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-26,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-27,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-28,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-02-29,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-03-01,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-03-02,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-03-03,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-03-04,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-03-05,44.0165,21.0059,0,0,0,0,0
Serbia,NA,2020-03-06,44.0165,21.0059,1,0,0,1,0
Serbia,NA,2020-03-07,44.0165,21.0059,1,0,0,0,0
Serbia,NA,2020-03-08,44.0165,21.0059,1,0,0,0,0
Serbia,NA,2020-03-09,44.0165,21.0059,1,0,0,0,0
Serbia,NA,2020-03-10,44.0165,21.0059,5,0,0,4,0
Serbia,NA,2020-03-11,44.0165,21.0059,12,0,0,7,0
Serbia,NA,2020-03-12,44.0165,21.0059,19,0,0,7,0
Serbia,NA,2020-03-13,44.0165,21.0059,35,0,0,16,0
Serbia,NA,2020-03-14,44.0165,21.0059,46,0,0,11,0
Serbia,NA,2020-03-15,44.0165,21.0059,48,0,0,2,0
Serbia,NA,2020-03-16,44.0165,21.0059,55,0,1,7,0
Serbia,NA,2020-03-17,44.0165,21.0059,65,0,1,10,0
Serbia,NA,2020-03-18,44.0165,21.0059,83,0,1,18,0
Serbia,NA,2020-03-19,44.0165,21.0059,103,0,1,20,0
Serbia,NA,2020-03-20,44.0165,21.0059,135,1,1,32,1
Serbia,NA,2020-03-21,44.0165,21.0059,171,1,1,36,0
Serbia,NA,2020-03-22,44.0165,21.0059,222,2,1,51,1
Serbia,NA,2020-03-23,44.0165,21.0059,249,3,1,27,1
Serbia,NA,2020-03-24,44.0165,21.0059,303,3,15,54,0
Serbia,NA,2020-03-25,44.0165,21.0059,384,4,15,81,1
Serbia,NA,2020-03-26,44.0165,21.0059,384,1,0,0,-3
Serbia,NA,2020-03-27,44.0165,21.0059,457,1,0,73,0
Serbia,NA,2020-03-28,44.0165,21.0059,659,10,0,202,9
Serbia,NA,2020-03-29,44.0165,21.0059,741,13,0,82,3
Serbia,NA,2020-03-30,44.0165,21.0059,785,16,0,44,3
Serbia,NA,2020-03-31,44.0165,21.0059,900,16,0,115,0
Serbia,NA,2020-04-01,44.0165,21.0059,1060,28,0,160,12
Serbia,NA,2020-04-02,44.0165,21.0059,1171,31,0,111,3
Serbia,NA,2020-04-03,44.0165,21.0059,1476,39,0,305,8
Serbia,NA,2020-04-04,44.0165,21.0059,1624,44,0,148,5
Serbia,NA,2020-04-05,44.0165,21.0059,1908,51,0,284,7
Serbia,NA,2020-04-06,44.0165,21.0059,2200,58,0,292,7
Serbia,NA,2020-04-07,44.0165,21.0059,2447,61,0,247,3
Serbia,NA,2020-04-08,44.0165,21.0059,2666,65,0,219,4
Serbia,NA,2020-04-09,44.0165,21.0059,2867,66,0,201,1
Serbia,NA,2020-04-10,44.0165,21.0059,3105,71,0,238,5
Serbia,NA,2020-04-11,44.0165,21.0059,3380,74,0,275,3
Serbia,NA,2020-04-12,44.0165,21.0059,3630,80,0,250,6
Serbia,NA,2020-04-13,44.0165,21.0059,4054,85,0,424,5
Serbia,NA,2020-04-14,44.0165,21.0059,4465,94,0,411,9
Serbia,NA,2020-04-15,44.0165,21.0059,4873,99,0,408,5
Serbia,NA,2020-04-16,44.0165,21.0059,5318,103,0,445,4
Serbia,NA,2020-04-17,44.0165,21.0059,5690,110,534,372,7
Serbia,NA,2020-04-18,44.0165,21.0059,5994,117,637,304,7
Serbia,NA,2020-04-19,44.0165,21.0059,6318,122,753,324,5
Serbia,NA,2020-04-20,44.0165,21.0059,6630,125,870,312,3
Serbia,NA,2020-04-21,44.0165,21.0059,6890,130,977,260,5
Serbia,NA,2020-04-22,44.0165,21.0059,7144,134,1025,254,4
Serbia,NA,2020-04-23,44.0165,21.0059,7276,139,1067,132,5
Serbia,NA,2020-04-24,44.0165,21.0059,7483,144,1094,207,5
Serbia,NA,2020-04-25,44.0165,21.0059,7779,151,1152,296,7
Serbia,NA,2020-04-26,44.0165,21.0059,8042,156,1182,263,5
Serbia,NA,2020-04-27,44.0165,21.0059,8275,162,1209,233,6
Serbia,NA,2020-04-28,44.0165,21.0059,8497,168,1260,222,6
Serbia,NA,2020-04-29,44.0165,21.0059,8724,173,1292,227,5
Serbia,NA,2020-04-30,44.0165,21.0059,9009,179,1343,285,6
Serbia,NA,2020-05-01,44.0165,21.0059,9009,179,1343,0,0
Serbia,NA,2020-05-02,44.0165,21.0059,9362,189,1426,353,10
Serbia,NA,2020-05-03,44.0165,21.0059,9464,193,1551,102,4
Serbia,NA,2020-05-04,44.0165,21.0059,9557,197,1574,93,4
Serbia,NA,2020-05-05,44.0165,21.0059,9677,200,1723,120,3
Serbia,NA,2020-05-06,44.0165,21.0059,9791,203,1971,114,3
Serbia,NA,2020-05-07,44.0165,21.0059,9848,206,2160,57,3
Serbia,NA,2020-05-08,44.0165,21.0059,9943,209,2453,95,3
Serbia,NA,2020-05-09,44.0165,21.0059,10032,215,2732,89,6
Serbia,NA,2020-05-10,44.0165,21.0059,10032,215,2732,0,0
Serbia,NA,2020-05-11,44.0165,21.0059,10176,218,3290,144,3
Serbia,NA,2020-05-12,44.0165,21.0059,10243,220,3600,67,2
Serbia,NA,2020-05-13,44.0165,21.0059,10295,222,3824,52,2
Serbia,NA,2020-05-14,44.0165,21.0059,10374,224,4084,79,2
Serbia,NA,2020-05-15,44.0165,21.0059,10438,225,4301,64,1
Serbia,NA,2020-05-16,44.0165,21.0059,10496,228,4479,58,3
Serbia,NA,2020-05-17,44.0165,21.0059,10610,230,4713,114,2
Serbia,NA,2020-05-18,44.0165,21.0059,10699,231,4799,89,1
Serbia,NA,2020-05-19,44.0165,21.0059,10733,234,4904,34,3
Serbia,NA,2020-05-20,44.0165,21.0059,10833,235,5067,100,1
Serbia,NA,2020-05-21,44.0165,21.0059,10919,237,5370,86,2
Serbia,NA,2020-05-22,44.0165,21.0059,11024,237,5541,105,0
Serbia,NA,2020-05-23,44.0165,21.0059,11092,238,5699,68,1
Serbia,NA,2020-05-24,44.0165,21.0059,11159,238,5857,67,0
Seychelles,NA,2020-01-22,-4.6796,55.492,0,0,0,NA,NA
Seychelles,NA,2020-01-23,-4.6796,55.492,0,0,0,0,0
Seychelles,NA,2020-01-24,-4.6796,55.492,0,0,0,0,0
